TrialNumber,EncodedImage,Directory,Filename,Condition,MemoryProbe,ExpressionIntensity,TestImage,ActorGender,ActorRace,ActorID,FacialExpression1,FacialExpression2,Block
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed07.jpg,Memory,Target,7,Yes,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed09.jpg,Memory,Target,9,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed13.jpg,Memory,Target,13,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Caucasian,4,neutral,happy_closed,1
27,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Caucasian,4,neutral,happy_closed,1
27,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_004_C/M_004_C_neutral_happy_closed,M_004_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Male,Caucasian,4,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Other,1,neutral,happy_closed,1
28,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed07.jpg,Perception,Target,7,Yes,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Other,1,neutral,happy_closed,1
28,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_001_O/F_001_O_neutral_happy_closed,F_001_O_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Other,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed01.jpg,Perception,Target,1,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed03.jpg,Perception,Target,3,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed05.jpg,Perception,Target,5,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed07.jpg,Perception,Target,7,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed09.jpg,Perception,Target,9,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed11.jpg,Perception,Target,11,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed13.jpg,Perception,Target,13,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed15.jpg,Perception,Target,15,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed17.jpg,Perception,Target,17,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed19.jpg,Perception,Target,19,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed21.jpg,Perception,Target,21,No,Male,Caucasian,1,neutral,happy_closed,1
29,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed23.jpg,Perception,Target,23,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed25.jpg,Perception,Target,25,Yes,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed27.jpg,Perception,Target,27,No,Male,Caucasian,1,neutral,happy_closed,1
29,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_001_C/M_001_C_neutral_happy_closed,M_001_C_neutral_happy_closed29.jpg,Perception,Target,29,No,Male,Caucasian,1,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed01.jpg,Memory,Lure,1,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed03.jpg,Memory,Lure,3,No,Male,Caucasian,18,neutral,happy_closed,1
30,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed05.jpg,Memory,Lure,5,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed07.jpg,Memory,Lure,7,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed09.jpg,Memory,Lure,9,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed11.jpg,Memory,Lure,11,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed13.jpg,Memory,Lure,13,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed15.jpg,Memory,Lure,15,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed17.jpg,Memory,Lure,17,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed19.jpg,Memory,Lure,19,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed21.jpg,Memory,Lure,21,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed23.jpg,Memory,Lure,23,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed25.jpg,Memory,Lure,25,No,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed27.jpg,Memory,Lure,27,Yes,Male,Caucasian,18,neutral,happy_closed,1
30,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_018_C/M_018_C_neutral_happy_closed,M_018_C_neutral_happy_closed29.jpg,Memory,Lure,29,No,Male,Caucasian,18,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed11.jpg,Perception,Target,11,Yes,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Caucasian,11,neutral,happy_closed,1
31,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Caucasian,11,neutral,happy_closed,1
31,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_011_C/F_011_C_neutral_happy_closed,F_011_C_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Caucasian,11,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed01.jpg,Memory,Target,1,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed03.jpg,Memory,Target,3,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed05.jpg,Memory,Target,5,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed07.jpg,Memory,Target,7,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed09.jpg,Memory,Target,9,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed13.jpg,Memory,Target,13,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Female,Caucasian,12,neutral,happy_closed,1
32,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed23.jpg,Memory,Target,23,Yes,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Female,Caucasian,12,neutral,happy_closed,1
32,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_012_C/F_012_C_neutral_happy_closed,F_012_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Female,Caucasian,12,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed01.jpg,Memory,Target,1,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed03.jpg,Memory,Target,3,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed05.jpg,Memory,Target,5,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed07.jpg,Memory,Target,7,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed09.jpg,Memory,Target,9,Yes,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed13.jpg,Memory,Target,13,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Male,Caucasian,26,neutral,happy_closed,1
33,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Caucasian,26,neutral,happy_closed,1
33,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_026_C/M_026_C_neutral_happy_closed,M_026_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Caucasian,26,neutral,happy_closed,1
